"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
2003,41.26828,-10.97913,-5.93245,-12.4483,-4.21659,1.88614,-12.38129,-1.66276,1.74794,1.98376,-6.50679,0.5324,32.14948,4606.72277,2978.18436,3034.08407,1569.68424,1236.85092,1004.52506,1059.522,651.90965,643.80657,538.08366,459.39711,40.81492,321.51295,195.17681,188.52374,-91.39196,123.09226,-30.47768,118.09689,-49.13589,7.0585,8.21961,147.49755,-274.9917,-18.59148,-498.15005,356.62872,-153.80051,172.2621,-140.94259,21.49857,42.48678,23.88175,189.48046,435.84747,-148.83031,83.69018,23.68808,72.0273,21.39565,38.03986,14.87005,486.42378,277.62216,84.1426,259.96952,36.59379,66.43838,-15.24254,-18.43539,-72.81735,124.20393,10.14999,34.53297,108.07009,55.02568,-5.06279,-279.68723,50.76241,56.81335,-7.52547,-75.71582,-4.22164,53.58803,149.00174,-595.21655,75.02897,4.2589,-369.07073,139.19322,-3.21541,7.51872,144.91829,-53.29199,-3.69245,-197.70457,-6.09496
1978,40.11211,-45.30345,7.11985,14.15589,34.73005,2.47201,8.64585,-1.48489,6.05842,-8.56358,2.64493,5.82824,41.49664,1640.66811,2160.12964,1473.57637,651.63404,1657.58681,581.9111,494.67807,345.83444,330.8218,315.532,285.67768,-37.53432,-215.96435,-617.48279,-204.75346,-189.15291,76.63347,70.63287,58.91743,-32.61343,20.59219,-46.19977,117.48821,-42.90054,232.98007,-382.57772,92.47345,91.87152,168.79744,-53.15873,41.02065,-0.95335,-3.46055,-177.79585,43.12611,39.31661,57.50333,49.06461,72.69302,2.28985,-28.58179,-1.3517,95.66778,276.15861,-19.7628,62.44266,-22.43847,24.52545,-12.15722,27.89925,-16.67395,91.70034,110.41925,73.51342,188.16273,-46.13149,2.75789,155.38332,-59.10653,-108.63746,-60.18108,-11.64082,-3.21224,-46.8877,180.17005,-51.98744,-38.80119,16.4108,60.11799,12.8596,24.47483,6.7265,-13.15695,-123.54322,8.27723,63.29269,7.84235
2002,47.51276,43.39086,72.80297,17.61628,-17.45617,-6.63523,26.52514,5.40146,10.60173,3.90579,-1.97179,1.98517,16.48515,1250.63338,3073.16884,968.71031,597.49125,533.51632,392.86953,298.35965,175.48435,252.30527,195.02284,142.42333,-51.24038,-741.19315,161.85602,-41.8414,88.65992,28.80388,-12.07525,60.69611,0.89452,-6.83195,-8.23384,155.30886,-28.58852,33.08884,-167.39293,-170.94522,8.22164,-21.87006,30.49607,-12.2085,7.14733,9.09371,151.71037,-35.48578,-122.50677,-10.16099,-2.15418,-0.11564,-15.1816,-10.65611,-19.79586,80.5986,266.04279,0.76983,-24.28149,81.35325,5.19516,16.08965,-15.07555,-277.52407,-283.92667,-24.1283,57.74967,32.61669,-49.70786,27.37212,36.59915,-353.40649,-118.35843,9.04594,5.80477,-17.96762,23.33262,-122.92187,-114.72194,49.40548,-15.62371,24.93596,77.45087,23.85576,-15.58311,32.37263,-120.69227,1.31817,134.56095,-14.20854
1974,47.43035,-19.82821,51.48313,0.08093,-30.5469,-9.20818,-13.4921,-6.48612,-3.69486,-2.58283,1.99576,-6.91688,41.86057,1542.49262,676.63833,582.6955,946.3782,412.81995,478.03119,289.4441,326.64815,183.49174,136.9498,225.78027,32.13255,57.72244,-43.08279,-111.88575,-179.21873,-22.18239,105.21554,21.58497,53.04136,-9.53384,-0.23433,33.78094,-174.38267,65.25386,-64.82229,286.62389,-29.01204,97.37861,-37.37887,-0.59462,8.31836,-31.99926,151.34881,115.97619,-23.85692,150.42136,19.84894,35.42074,-5.80988,12.52441,34.55931,-40.40297,136.90186,-176.51054,203.14995,-48.34606,-23.42941,15.90632,-16.557,-25.19172,106.41098,-29.95305,55.6703,29.29326,56.57996,10.17144,150.0282,74.77096,54.11598,-28.47493,-63.34296,6.05572,-231.19692,42.1063,-66.51599,56.50125,11.66717,-71.77988,-34.68228,-11.13552,-3.78632,-29.53707,-43.98105,1.96573,50.54331,6.63083
2008,46.62216,15.48589,-6.42592,9.48803,-2.06844,-25.63592,27.76333,-0.98974,-1.0323,-0.12035,1.99942,-0.80181,15.51095,4852.26047,1490.87137,626.82385,906.6751,293.71147,780.40113,236.399,472.97333,175.41264,148.93314,318.48277,193.08777,-219.18056,226.38047,-76.23469,-59.04897,12.47874,17.94136,-56.59294,87.95641,-36.14605,33.13835,-26.78814,-1089.95758,-70.45998,50.85241,-9.16832,-34.51814,-24.49027,-10.07303,-21.21457,-2.52038,-55.33796,75.75413,98.96907,227.34085,-45.7192,34.46704,-51.52837,56.37734,-45.13918,4.79016,-221.74167,251.2751,-162.16659,38.86885,-48.02528,-23.53788,24.43498,-13.87161,-483.14304,-45.39916,74.7858,-43.98549,61.66081,18.46805,-34.56071,435.67448,78.79293,20.1654,-1.87663,-0.56242,20.15379,-528.48569,42.71537,-86.92508,-117.48254,-25.58234,-79.85698,-9.3696,37.69218,1.24804,114.20369,-102.55937,8.06286,105.02801,1.9467
2006,42.50978,-64.05219,-32.60532,19.99593,1.00004,-1.00162,13.23072,-7.46547,0.86273,15.04651,6.11256,9.75125,25.77988,1403.84263,3691.25959,2317.32646,558.19498,1536.06405,1273.03257,402.02182,186.8097,280.72512,721.23045,259.13661,37.11212,553.1893,-1538.67565,-176.14813,-47.34397,508.41116,345.62547,88.79907,-45.95862,134.27114,-109.98849,213.69881,-453.0322,519.66667,-700.88441,74.10297,89.38987,135.24389,-131.17431,-42.2108,-28.35179,-68.60001,-324.75808,-131.88718,-493.1722,61.19548,34.51741,-194.88892,-167.46351,-9.79561,28.94796,233.54546,848.37124,-239.36432,94.24938,-133.39169,-314.13187,55.12477,-20.71322,729.49686,708.2216,-126.93661,-2.73403,30.98231,140.7385,43.84448,308.35763,237.14844,105.09137,45.83544,-100.06217,43.97682,90.73734,-247.79187,-143.69789,45.5789,19.27759,-165.27734,-323.38688,49.29694,-4.70638,-232.79245,162.18076,-3.07696,9.99597,15.83196
2004,50.06477,10.24419,56.90803,2.97543,-16.5103,-22.11045,-4.39033,-1.35091,5.42715,3.38678,1.49674,-4.68448,34.86882,1846.27482,3587.87482,1071.02817,1030.5947,359.17662,500.85474,330.10806,617.43358,268.3527,159.40732,422.83407,133.00403,-808.75034,576.22949,-180.04571,-105.66148,-25.88807,-34.63218,71.75876,169.28712,-28.4943,37.40919,-141.51488,-369.21451,-469.50639,-72.29007,-81.51996,-77.94977,196.14186,-47.46567,-47.39904,58.52303,-23.82466,137.28401,325.70604,-219.08368,60.6951,-168.92269,112.18441,0.01665,85.42637,18.79215,-112.26659,-121.26007,53.30634,21.48968,-42.61359,-52.89786,42.62293,-52.99918,209.35506,-120.55659,-156.31193,61.25917,13.93591,-10.4168,21.71826,15.92265,-692.62645,-174.6866,3.13543,-59.52244,12.21109,258.20519,-327.92683,-40.13581,113.94477,80.83331,176.85062,88.53096,-171.82945,32.89981,-20.43991,-484.40046,0.43849,224.98663,54.26177
2000,44.88151,21.2795,60.14593,1.09916,-35.40888,-10.36022,-17.92226,1.60192,23.81784,9.55923,1.00477,-0.95729,7.86253,1438.43589,861.14792,640.4101,567.1488,317.2715,382.89256,234.0969,431.03681,222.94461,144.01617,407.23062,24.16402,271.73765,25.69406,-0.85016,-38.87364,16.45298,63.5776,-2.98062,104.39841,-24.09857,54.65625,31.01016,144.47083,-171.108,-141.33963,9.14073,25.46402,26.13077,-58.67054,-0.0103,-13.73957,4.34174,-500.8741,136.63747,-19.93593,31.16314,-26.35219,25.37808,25.23483,-32.50133,-14.64465,-18.58043,78.36028,3.11223,-0.78719,46.31266,10.02976,-13.83821,-0.1668,-70.20973,-18.23943,-31.33467,22.43354,4.35324,57.4256,-1.95388,13.67765,158.62445,-47.94947,-29.62929,-17.40254,-2.68612,150.72237,131.5748,-85.70594,-87.05837,10.75195,-31.60433,54.46704,13.06083,-1.65291,40.9051,60.44568,3.87302,156.48989,7.15567
1998,43.70849,42.87927,-24.74922,-11.96413,-6.94584,7.74083,-20.82932,0.83046,11.04484,15.31514,-4.43555,23.24483,28.34026,1592.70157,1664.1618,2590.30167,910.7621,1097.01475,573.04637,732.23632,548.63411,408.30928,399.37763,265.31285,5.13396,-192.43959,-437.49854,-65.29527,39.74571,117.80845,-120.91611,57.73338,2.92825,-16.74126,-6.77101,143.64244,-14.90197,522.24688,-373.59026,107.87223,5.18486,200.8065,-110.10955,-62.64088,1.95954,16.66082,-433.03521,-49.27948,-81.30249,90.16614,-117.73364,70.74908,-37.6941,112.25594,56.73671,29.62594,119.2558,160.87132,275.05429,81.87256,8.88787,-11.68,-9.94732,16.01427,16.1038,222.61404,176.19308,-47.12935,101.57709,-27.49921,-34.13641,75.1794,-87.66913,-81.05821,-86.58628,17.05669,-255.41248,57.32802,-194.41708,-15.47466,-2.77685,-177.25767,101.37624,137.60915,1.51199,215.20323,-70.79953,6.04727,132.20515,-3.64797
2006,51.70671,38.70267,4.55667,-11.93147,-10.59164,-17.47851,-3.34641,3.27989,14.55041,8.28319,-1.0829,10.2175,7.73732,666.64299,687.42171,648.8352,456.07589,814.26486,243.80389,270.05177,217.83168,204.84948,176.03384,122.3158,35.79196,39.17417,-147.02357,-98.73032,-191.92335,165.42124,-47.76621,24.43553,-29.40995,-11.71244,7.98207,49.45434,-154.24241,170.96327,-193.27639,-6.24466,10.22376,75.78098,-54.37607,-19.35312,-3.86177,-7.61447,228.69952,-170.73485,-47.71372,49.87325,86.3766,17.64237,-19.99188,-18.45868,33.88517,-255.70246,47.34282,37.16001,-94.18233,-62.30183,-27.32248,27.18304,-44.89203,-152.03145,-90.33935,52.54177,64.43304,-48.23203,-14.00809,-8.98445,51.53809,-25.21353,-75.36599,38.68807,-15.89856,-6.33735,-198.85296,39.52537,-5.14159,38.87469,-13.9357,75.37007,65.83159,7.81959,4.37702,40.82584,5.58978,12.95708,45.26687,5.35269
1957,40.51263,28.67819,-19.5919,-15.78679,6.42317,5.29626,-28.64148,4.4421,6.58911,-0.90807,-3.47865,2.60002,28.28445,4543.16869,3197.5794,2125.6711,1199.51255,1018.24798,854.17646,554.04817,419.34665,505.16514,336.35027,554.66596,134.70493,362.1362,455.50847,-137.2827,-261.758,-150.31893,182.85511,71.86486,86.86666,10.26299,23.9126,184.72536,-359.73618,-335.86707,-304.6296,113.00532,-48.60481,104.24812,39.95136,-22.53146,76.1492,50.81247,-996.64383,379.94799,100.21479,133.18534,-109.94002,209.78833,17.18758,-137.92276,-72.85064,764.79035,199.58878,42.08724,275.5379,-253.98911,54.25497,49.45631,49.05164,-495.02141,-75.83261,-40.04159,283.66841,-20.01516,142.16925,-19.96023,-455.93256,-179.5336,-75.19247,49.54469,-91.48837,-16.89085,-120.6494,17.77494,-292.1186,10.68031,-13.84299,-755.01667,188.33429,113.02821,-34.48906,5.40498,-29.69344,2.99601,-328.46283,-12.67883
2005,45.78738,17.43873,-34.82935,-2.98614,6.62088,12.65075,-7.15737,1.73848,-7.3407,-0.59623,-3.43039,-4.30478,14.82232,2020.95581,1073.40702,4253.53783,797.52073,1562.62439,648.36046,1063.66524,405.96884,712.42386,659.65737,220.18286,16.4266,-179.80633,-527.42113,186.66755,227.23696,191.5815,-53.76053,52.96558,-153.02748,-0.07826,-143.59659,7.15271,346.08683,18.68728,-182.96152,67.74432,197.62639,87.45074,-101.64788,74.01688,55.12766,4.66901,120.5673,18.34114,-333.55356,55.54801,74.79551,168.36435,236.861,-27.11083,-5.78018,94.69664,95.84081,182.09275,159.08867,-49.99676,82.65521,-79.19249,-30.69069,-474.8895,-20.08368,131.13647,-41.04267,124.34374,-43.51149,-7.71724,118.7229,0.69889,-168.31335,5.27875,-44.08863,-3.9002,-118.43656,144.20162,-169.46456,49.51168,4.81806,-65.96467,10.24023,80.1781,1.41289,23.97963,29.66384,14.98451,46.30553,-3.28527
1993,29.7424,-94.37838,125.37951,25.84221,13.08373,-14.5293,-13.11552,10.44233,-43.7681,-11.32756,8.35676,4.84216,22.56828,3599.30842,3786.45754,1497.76366,1361.21482,319.51481,835.51676,591.70073,877.03421,203.23119,129.65855,387.57888,7.82925,-54.09411,957.87782,-184.14753,-161.40733,22.82834,57.8184,-28.80807,120.54143,10.47589,-12.7623,111.67459,0.95011,-725.84833,-60.4446,-318.24246,-56.77829,-449.69738,-25.36472,3.2437,37.01806,9.30134,163.45321,320.49278,132.21222,55.3463,-43.03417,-38.40712,99.19503,201.16458,-63.99574,87.44087,655.28671,447.57959,237.89795,100.84864,-30.71707,-137.56589,17.4008,-693.99256,-182.24743,-75.99467,50.44166,4.43585,-139.39526,-22.39557,-306.58214,-443.99166,-45.23179,21.1,15.53601,-29.41018,812.52955,-78.18108,36.70073,22.14835,31.13519,114.2188,33.32512,-168.05302,0.9694,7.06828,-137.46622,-2.03356,376.76148,24.62509
1975,42.05931,-33.54625,29.61807,-8.14594,-6.46695,-15.87354,15.65601,5.80421,11.01668,10.83871,-5.8366,-0.27353,34.46503,1955.62946,1170.10215,437.42295,427.59183,433.38279,405.64275,204.24262,473.85572,201.05214,134.60689,550.77186,145.78253,268.64124,77.50498,-24.8605,-83.79319,-109.07329,32.83576,19.05579,103.64123,-10.16185,80.82869,119.60638,55.72488,1.94939,-103.40009,100.16535,-3.01055,-98.78688,8.32257,-55.70905,-54.71091,18.40366,176.96357,-176.17279,9.16238,-35.44575,-0.68482,-58.90499,-12.7071,-223.21292,18.75907,-278.24885,187.0691,32.60342,48.66143,133.32326,11.36152,14.3937,-62.82629,215.55141,-48.24904,14.21549,-15.63185,2.70794,102.0907,51.03138,-98.73105,13.27437,-33.33034,-15.14706,-11.69232,-15.65423,-359.72107,-94.02317,-94.76038,-72.39345,-24.52717,-160.58291,60.19773,18.42601,-40.34207,93.55065,2.33078,9.04545,197.3546,15.16565
2003,27.84008,-73.6942,-3.31511,-7.40842,36.4915,-18.51465,7.70153,-0.91656,16.04368,8.29762,-3.28019,0.30194,32.70628,1651.77888,1419.9391,801.53056,640.94779,887.6117,382.50851,421.52098,605.43635,241.81548,174.33145,371.654,-63.6596,-253.71952,2.52018,-73.98478,57.85749,42.56654,-4.18494,-23.77139,8.06718,-22.84745,36.01718,110.99116,50.61314,146.28746,-93.3966,-38.41755,147.16243,109.23032,-23.11065,-2.42295,-31.22183,36.56108,93.10409,431.48827,-104.93337,73.66163,-15.42109,31.36424,-20.26964,-49.11988,-58.90116,-58.8206,40.82392,-75.89213,6.96539,-16.78531,21.54285,-1.34527,42.61565,-214.67557,194.47722,39.23527,28.16012,-4.95422,60.47202,17.63835,-113.53476,217.89139,-31.12017,-29.42095,-29.68889,-6.79787,103.97671,3.36688,-61.7727,9.23819,55.70297,8.95722,22.51223,-26.3488,-6.7109,-20.71221,-61.15052,5.92757,26.91568,-4.39332
1993,48.77468,64.96432,59.51375,10.45626,-50.25018,-20.136,-3.48411,3.50795,19.62401,10.24715,2.23537,-0.37614,9.60199,546.13091,351.06014,446.26214,647.7853,238.21768,279.71933,154.27402,141.22144,92.70001,95.79849,115.31886,-8.03016,-86.61091,-29.41097,74.89351,-26.33156,-18.54848,-19.26586,12.16664,23.86293,-14.54107,14.71271,25.41303,-71.17894,52.78891,-71.55688,79.07104,-8.334,64.14241,-25.48182,-14.91093,-5.48121,4.19155,-200.51378,0.66149,-117.78767,31.82287,-24.68853,56.0499,10.51147,0.57455,13.85414,-19.32536,88.48563,107.94778,-59.22384,16.36689,-47.63654,2.68641,-3.00609,-50.58689,-14.49767,-12.13614,0.84389,20.23025,16.42993,-0.09671,25.96256,31.54429,-61.44544,-6.14257,8.24883,1.53168,-45.2017,19.42355,28.08227,-47.83769,1.16812,-21.67803,13.92539,35.10268,0.48134,4.51162,51.20886,2.55084,-31.99445,-0.4306
1964,35.1112,28.28857,30.77733,-1.27962,4.92415,-8.53636,-7.35652,2.88498,1.91798,4.95676,-2.847,5.96677,64.55458,3014.93747,2484.53889,1217.91901,690.52418,592.91875,523.75284,332.87445,407.98459,233.49099,213.77004,425.81152,250.19947,-200.80999,442.17884,73.35332,4.12495,4.39726,44.76173,30.88223,92.55739,-34.58325,46.56969,11.67658,-1.13046,320.00222,-49.63525,-43.71138,-22.19249,21.72943,0.73238,-31.44915,-77.03412,11.20086,-201.00072,228.24213,-97.24817,-23.68236,-50.86828,47.44042,-32.15332,-130.59396,-50.57427,45.13505,97.62219,63.31633,92.50665,36.95552,-12.44101,-19.12558,12.97526,-63.91366,-36.57271,6.24666,29.26028,-19.88526,7.61797,-4.67124,60.33358,-212.61273,-63.93155,-7.3966,35.65496,28.31031,179.33181,-40.71623,-106.85949,-55.49778,43.67909,73.52984,132.96938,43.40789,27.27988,0.70993,115.948,-4.02702,74.71539,1.74496
2006,50.98421,36.71398,6.43899,-16.86209,-17.47982,-23.41651,-10.23015,3.47719,1.55154,7.98983,-2.10131,-0.77006,28.31924,937.21865,1200.63981,634.2571,579.66321,293.79724,511.22345,388.24361,218.82498,188.4442,156.20389,200.44272,68.99171,212.75919,134.9829,-17.23599,-7.42592,4.69941,-87.99194,41.64139,-15.34575,-30.34585,35.30275,108.57994,-118.54663,-91.25673,-101.61456,105.52436,-42.40862,49.00387,-73.85995,19.346,-12.89165,10.90933,8.56301,-45.29838,-67.43237,64.31757,-38.3454,72.44589,-7.80396,5.44974,17.4793,-26.46103,27.00837,140.48968,-11.27135,38.18797,-51.72056,28.11341,-11.29481,-240.52451,31.25174,93.06449,36.80589,-10.35954,27.44476,-34.32342,23.0999,68.92892,-111.47354,-42.81995,-11.31297,6.53366,-140.41481,-54.44352,-41.43193,92.13276,-6.39824,-20.64704,69.32784,42.51752,-11.52193,-20.86787,38.20639,9.76169,-12.33437,11.77725
2007,48.04123,37.28878,31.27516,2.0094,-35.77489,-16.65398,-11.22801,4.90158,-3.02447,7.11067,1.981,-4.18184,16.19234,1650.74507,1888.58298,1032.94917,1406.71514,738.08791,447.49002,418.19708,384.0594,230.73909,261.44637,268.33471,12.23915,773.46045,305.08311,276.49974,230.54575,-31.35299,-24.30122,-8.07925,15.63664,37.30106,28.2928,37.08194,125.56471,981.44868,73.71068,-165.04948,67.19788,121.33746,-45.2431,51.77958,-13.87981,-24.08483,659.42074,346.14766,-137.27592,282.11519,-140.21761,57.84263,-30.52117,43.52115,1.35444,122.92018,-112.99694,168.57566,-254.87093,71.02961,4.63297,-12.05229,-29.57751,-158.7694,200.15549,-19.63254,10.89859,32.40437,-22.1108,16.36538,285.59553,-319.48854,-13.78216,-70.93721,-64.2768,14.57597,-288.3851,3.29891,-118.21707,6.6249,5.60276,-10.50438,-57.11681,22.69433,1.00919,-64.33278,-140.33847,-1.54278,-107.49031,-1.46151
2006,51.55212,48.66278,6.38038,-5.66652,-26.72641,-24.46971,-9.39146,2.32045,19.57859,15.43137,2.03673,0.68746,7.77969,457.42173,240.4269,384.6904,331.26833,517.83895,230.57286,242.04602,167.80872,149.83492,217.92733,150.63105,-22.60491,-132.1711,-47.91545,36.90211,51.62108,117.16788,-54.06467,-2.24391,25.17886,13.97134,7.88748,7.73961,-70.43446,90.76395,-92.4362,-4.25255,9.82728,5.87918,-32.71861,21.7246,-27.82446,2.59145,-139.78819,24.30234,-97.35689,48.06686,-13.90964,43.74782,27.63655,-44.33994,6.0643,-23.10618,36.88125,101.91375,21.36972,33.36374,-49.80243,-0.35782,-1.31123,37.05274,-37.57357,-23.63735,33.74496,-13.75908,3.81605,-2.66773,21.76687,-5.71667,-38.30532,-19.32229,-10.78258,3.69103,-33.82158,-5.02995,-30.82816,-45.10087,2.62711,-10.51924,5.19788,23.71627,3.80334,-12.9881,1.1704,3.47511,-18.17562,-1.35998
2008,27.62671,-61.88487,15.11138,-16.43663,14.87768,-4.36804,6.32707,8.87519,-8.27042,0.53577,-11.24698,1.26899,49.09483,5678.32278,2275.88396,3389.41236,945.59397,1292.51026,784.7684,692.07587,508.46137,331.29106,343.71725,688.17643,122.90604,693.96232,-646.76829,-628.86789,-52.80311,127.12148,55.04369,-21.07717,88.65748,-102.94948,-36.48371,218.45332,498.10695,-508.17982,-970.05828,83.64383,-283.06406,-150.5952,-176.88176,-110.39457,36.4633,23.37031,-369.95603,795.54713,-581.70107,-96.93777,152.71289,-9.44814,122.09648,234.48103,-55.48076,-98.46314,350.63351,325.77458,-297.3545,143.41413,77.90411,-55.03446,96.17796,-63.26308,-7.05102,162.85555,-19.73526,-72.58018,-44.54854,-29.16656,-324.93851,39.60922,2.63411,111.85771,235.12526,-35.66557,600.69798,-93.00067,-310.84237,-387.10132,31.89628,-15.32683,137.70855,227.26421,0.66364,-23.56192,699.50381,3.45375,528.83105,131.87918
2001,41.41455,-18.22265,1.85175,-25.79872,17.21513,-8.04039,1.69264,-2.22763,-20.06758,-7.56018,-6.04534,4.453,32.8877,1812.25264,2232.35045,1543.28092,573.31483,742.41915,363.92455,533.6783,359.78238,281.11439,215.86623,304.43019,27.99105,-282.57597,131.58843,-104.11837,-53.11774,114.29803,-119.05424,76.61798,-5.65319,-14.83715,-17.31673,147.05842,-180.19766,-132.17184,-386.11537,169.83137,-178.98336,37.87787,-66.37272,0.09379,-8.25302,29.50997,213.67042,259.41451,-101.98847,4.47173,9.11005,-16.30751,-8.27436,78.92205,-12.46558,99.24467,-13.46963,60.07659,37.00458,39.3155,21.75736,32.24339,18.02154,-103.85174,112.76834,110.84756,-6.54971,31.96214,92.68757,-16.68703,-9.4971,295.96677,2.41069,-3.64105,-39.08003,5.09915,-229.60186,176.51396,-251.82603,85.93948,16.86656,-51.81215,67.08903,2.07416,13.79995,28.79287,-213.20639,-7.44893,-91.14265,-33.65632
1997,48.03692,14.59053,39.46646,-1.0982,-8.23785,-12.15072,-7.90699,2.82653,7.35517,2.78164,-4.51337,-9.74586,50.58589,2487.17209,1449.11701,573.40785,763.84112,327.71211,244.78305,234.25679,300.04403,130.42692,143.73671,155.56178,198.22678,820.52438,154.59449,-95.20405,-2.96709,66.50054,48.03462,-58.54542,40.69691,-39.69345,8.14435,104.84595,-77.20385,-192.27871,-132.35078,96.2667,26.61425,-11.11224,5.97882,0.12333,-0.90727,12.85609,142.98253,-13.49237,-66.09728,100.03179,0.68254,32.26867,-1.14578,-55.7891,-30.48824,-130.24505,-44.6881,-10.61615,-80.64945,12.98348,-13.02985,48.79874,0.60023,-273.45845,-227.67783,83.11423,91.43238,-24.52193,62.35927,-12.28273,-267.86732,330.67234,-8.18089,-96.66318,8.56768,-33.50918,107.47694,27.76451,-32.84514,21.90328,36.55343,-92.3621,4.70536,-0.5924,-8.13128,59.44689,-123.63603,6.53215,-232.35576,-28.9969
2000,40.2033,46.13061,-34.26231,31.80267,-12.50089,-21.93336,18.50827,14.58433,4.91414,9.75538,0.89607,0.1816,34.20861,7415.26808,3276.81443,1441.53436,1207.24214,1300.67487,478.39839,849.96606,298.6346,430.84815,363.76022,181.32942,234.57949,878.44707,-322.33327,-22.45874,-112.15421,186.69866,-120.61286,110.02032,40.47422,-80.97839,-89.14822,83.77078,-446.94409,-485.43427,-132.53573,41.76958,-51.25771,-147.05038,51.54498,48.64498,37.15302,-27.73702,474.72176,151.43918,-172.32001,110.9592,71.61486,-57.17087,47.45878,7.11199,-14.55446,192.4868,36.77061,361.58616,-59.92818,242.75335,37.09108,-43.57806,7.44509,-686.16623,-827.80483,22.24899,-75.55289,200.21535,-57.85879,-17.51864,-24.66396,-135.74949,149.25021,38.69133,-45.14386,-60.47391,472.75433,-115.47025,-179.37088,-31.91375,18.33214,206.3539,74.54188,72.71489,-9.98509,149.43927,-102.00855,10.18379,-25.15374,4.02648
2001,47.5702,-67.45007,24.79179,-9.43371,-21.78453,-19.88834,-18.63531,-3.92501,17.29411,3.62923,3.39285,4.91036,42.95079,5734.87478,1044.40163,495.7583,1561.83341,272.07985,716.31507,364.04269,543.15651,236.97843,121.90176,382.5468,149.64095,-407.01174,185.57399,-113.44538,-237.44908,-60.74375,49.05574,-94.6815,35.88507,-14.88744,47.42447,-9.76062,-284.01442,-492.81058,-23.10305,202.79298,12.63305,-92.19498,30.907,-23.73758,19.19074,-7.88512,-429.07414,151.98294,119.17106,-183.50393,13.28375,44.48896,19.02364,-11.7474,-28.42846,90.25845,47.71523,-44.42024,13.89677,-38.28157,-24.24673,14.5437,2.76717,-253.63606,160.13702,2.86827,-134.16484,9.35427,37.28669,-29.33357,94.49364,65.00445,76.53491,-71.207,34.43982,-16.51303,-196.98385,126.2646,-19.50725,-193.22843,30.73913,-81.73028,41.8292,63.87073,1.06995,-168.17661,96.94298,-1.28866,254.74793,31.06987
2003,32.42737,-114.60542,-39.69221,-30.62971,-23.07948,6.32678,-27.77811,-5.52967,5.32896,-4.10645,3.52249,18.82766,32.2233,2111.88459,2380.17165,2113.03241,973.77755,1289.73981,783.65092,471.25935,519.42035,366.75394,345.69657,413.57337,3.85104,151.08713,80.62805,7.15687,6.07516,119.20716,-3.63781,-0.74392,24.80107,26.87775,-27.64741,180.04302,-49.88197,44.05306,-381.14715,337.65619,-60.10222,-116.48048,-115.71302,37.43162,12.66366,69.89061,-88.38724,232.28789,-257.98251,-48.29538,-41.19001,68.80662,37.32259,108.04967,-3.37441,412.74541,-204.50042,-120.05912,102.10708,28.6179,-4.94664,-17.81653,28.29252,-84.77307,43.2687,-10.97639,3.50012,137.00951,123.75117,-38.6402,-121.86338,242.30248,-69.64188,2.35786,-94.5149,-22.26204,-2.32554,54.23269,-226.09439,258.64469,48.24307,-7.46508,90.71608,155.30374,3.07753,-20.12692,5.31209,16.28127,-12.60305,15.64035
1986,44.02508,4.47966,16.60618,1.05144,-45.44005,-18.8244,41.85796,-0.68827,20.6905,2.13408,-2.38675,9.53571,38.65763,2236.75767,2408.51137,419.75496,641.36975,464.05354,305.1764,357.03724,199.23469,219.49029,125.21754,251.89996,-17.27949,-1082.65497,141.62385,-50.53495,-43.92996,8.2284,-69.81106,-19.13927,-13.86061,-13.66548,34.8395,205.01074,-138.79377,307.29246,-72.47043,54.97543,10.09764,22.89109,0.61986,9.05987,5.5116,15.52285,54.34908,-165.52715,46.55711,-79.78241,34.84319,-55.47712,4.25488,-6.4581,65.92258,392.53066,158.65704,-173.13353,-32.06364,-91.9628,-6.85574,8.85474,-0.88844,-266.26067,-226.54481,18.04065,-99.99916,62.03635,-18.3073,0.0755,61.56101,176.15765,17.94615,-49.01773,-17.65108,-47.82947,-161.47624,-83.52957,-14.90924,-22.91084,21.08242,-18.63737,-65.01772,11.54623,-16.41482,126.83084,100.19777,4.95542,114.09414,21.20313
